time;V(/VoutN)1;V(/VoutP)1;V(/BiasOut)1;a
0,445403;0,0121335;-0,0389622;-0,00883407;
0,445413;0,00761145;-0,034511;-0,00853639;
0,445423;0,0030885;-0,0300587;-0,00823847;
0,445433;-0,00143512;-0,0256055;-0,00794033;
0,445443;-0,00595918;-0,0211515;-0,00764198;
0,445453;-0,0104835;-0,0166971;-0,00734344;
0,445463;-0,0150078;-0,0122423;-0,00704471;
0,445473;-0,0195318;-0,00778753;-0,00674582;
0,445483;-0,0240555;-0,00333286;-0,00644678;
0,445493;-0,0285786;0,00112145;-0,0061476;
0,445503;-0,0331007;0,0055752;-0,0058483;
0,445513;-0,0376218;0,0100282;-0,00554889;
0,445523;-0,0421417;0,0144801;-0,00524938;
0,445533;-0,04666;0,0189309;-0,0049498;
0,445543;-0,0511766;0,0233803;-0,00465014;
0,445553;-0,0556913;0,027828;-0,00435044;
0,445563;-0,0602038;0,0322739;-0,0040507;
0,445573;-0,064714;0,0367177;-0,00375093;
0,445583;-0,0692215;0,0411593;-0,00345116;
0,445593;-0,0737263;0,0455984;-0,00315139;
0,445603;-0,0782281;0,0500348;-0,00285163;
0,445613;-0,0827267;0,0544683;-0,00255192;
0,445623;-0,0872218;0,0588987;-0,00225225;
0,445633;-0,0917133;0,0633257;-0,00195264;
0,445643;-0,0962008;0,0677492;-0,00165311;
0,445653;-0,100684;0,072169;-0,00135367;
0,445663;-0,105164;0,0765848;-0,00105433;
0,445673;-0,109638;0,0809964;-0,000755116;
0,445683;-0,114108;0,0854037;-0,000456033;
0,445693;-0,118573;0,0898064;-0,000157097;
0,445703;-0,123033;0,0942042;0,000141678;
0,445713;-0,127488;0,0985971;0,000440276;
0,445723;-0,131937;0,102985;0,000738684;
0,445733;-0,13638;0,107367;0,00103689;
0,445743;-0,140817;0,111743;0,00133487;
0,445753;-0,145248;0,116114;0,00163263;
0,445763;-0,149672;0,120479;0,00193013;
0,445773;-0,15409;0,124837;0,00222738;
0,445783;-0,158501;0,129189;0,00252435;
0,445793;-0,162905;0,133534;0,00282103;
0,445803;-0,167302;0,137873;0,00311741;
0,445813;-0,171691;0,142204;0,00341347;
0,445823;-0,176073;0,146528;0,0037092;
0,445833;-0,180446;0,150844;0,00400458;
0,445843;-0,184812;0,155153;0,00429961;
0,445853;-0,189169;0,159454;0,00459426;
0,445863;-0,193518;0,163746;0,00488852;
0,445873;-0,197858;0,168031;0,00518238;
0,445883;-0,202189;0,172306;0,00547583;
0,445893;-0,206511;0,176573;0,00576885;
0,445903;-0,210823;0,180831;0,00606142;
0,445913;-0,215126;0,18508;0,00635354;
0,445923;-0,219419;0,18932;0,00664519;
0,445933;-0,223703;0,19355;0,00693635;
0,445943;-0,227976;0,19777;0,00722702;
0,445953;-0,232238;0,201981;0,00751717;
0,445963;-0,23649;0,206181;0,00780679;
0,445973;-0,240732;0,21037;0,00809588;
0,445983;-0,244962;0,21455;0,00838441;
0,445993;-0,249181;0,218718;0,00867238;
0,446003;-0,253389;0,222876;0,00895976;
0,446013;-0,257585;0,227022;0,00924655;
0,446023;-0,261769;0,231157;0,00953273;
0,446033;-0,265942;0,23528;0,00981829;
0,446043;-0,270102;0,239392;0,0101032;
0,446053;-0,27425;0,243492;0,0103875;
0,446063;-0,278385;0,247579;0,0106711;
0,446073;-0,282507;0,251654;0,010954;
0,446083;-0,286617;0,255717;0,0112363;
0,446093;-0,290713;0,259767;0,0115178;
0,446103;-0,294796;0,263804;0,0117987;
0,446113;-0,298865;0,267828;0,0120788;
0,446123;-0,302921;0,271839;0,0123581;
0,446133;-0,306962;0,275836;0,0126367;
0,446143;-0,31099;0,279819;0,0129146;
0,446153;-0,315003;0,283789;0,0131916;
0,446163;-0,319002;0,287744;0,0134679;
0,446173;-0,322985;0,291686;0,0137434;
0,446183;-0,326954;0,295612;0,014018;
0,446193;-0,330908;0,299524;0,0142918;
0,446203;-0,334847;0,303422;0,0145647;
0,446213;-0,33877;0,307304;0,0148368;
0,446223;-0,342677;0,311171;0,015108;
0,446233;-0,346569;0,315023;0,0153784;
0,446243;-0,350444;0,318859;0,0156478;
0,446253;-0,354304;0,32268;0,0159163;
0,446263;-0,358146;0,326484;0,0161839;
0,446273;-0,361973;0,330272;0,0164506;
0,446283;-0,365782;0,334045;0,0167163;
0,446293;-0,369575;0,3378;0,0169811;
0,446303;-0,37335;0,341539;0,0172448;
0,446313;-0,377108;0,345261;0,0175076;
0,446323;-0,380849;0,348967;0,0177694;
0,446333;-0,384572;0,352654;0,0180302;
0,446343;-0,388277;0,356325;0,01829;
0,446353;-0,391964;0,359978;0,0185487;
0,446363;-0,395632;0,363614;0,0188064;
0,446373;-0,399283;0,367231;0,019063;
0,446383;-0,402915;0,37083;0,0193185;
0,446393;-0,406528;0,374412;0,019573;
0,446403;-0,410122;0,377974;0,0198263;
0,446413;-0,413697;0,381519;0,0200786;
0,446423;-0,417253;0,385044;0,0203297;
0,446433;-0,420789;0,388551;0,0205797;
0,446443;-0,424306;0,392038;0,0208286;
0,446453;-0,427803;0,395506;0,0210763;
0,446463;-0,431281;0,398955;0,0213228;
0,446473;-0,434738;0,402385;0,0215682;
0,446483;-0,438175;0,405794;0,0218124;
0,446493;-0,441591;0,409184;0,0220553;
0,446503;-0,444987;0,412553;0,0222971;
0,446513;-0,448362;0,415903;0,0225376;
0,446523;-0,451716;0,419232;0,0227769;
0,446533;-0,455049;0,42254;0,0230149;
0,446543;-0,458361;0,425828;0,0232517;
0,446553;-0,461652;0,429095;0,0234872;
0,446563;-0,464921;0,432341;0,0237215;
0,446573;-0,468168;0,435565;0,0239544;
0,446583;-0,471394;0,438769;0,024186;
0,446593;-0,474597;0,441951;0,0244164;
0,446603;-0,477778;0,445111;0,0246454;
0,446613;-0,480937;0,44825;0,024873;
0,446623;-0,484074;0,451366;0,0250993;
0,446633;-0,487188;0,454461;0,0253243;
0,446643;-0,490279;0,457533;0,0255479;
0,446653;-0,493347;0,460583;0,0257701;
0,446663;-0,496393;0,46361;0,0259909;
0,446673;-0,499415;0,466615;0,0262104;
0,446683;-0,502413;0,469597;0,0264284;
0,446693;-0,505388;0,472556;0,026645;
0,446703;-0,50834;0,475492;0,0268602;
0,446713;-0,511268;0,478404;0,0270739;
0,446723;-0,514172;0,481294;0,0272862;
0,446733;-0,517052;0,48416;0,027497;
0,446743;-0,519907;0,487002;0,0277064;
0,446753;-0,522739;0,48982;0,0279143;
0,446763;-0,525545;0,492615;0,0281207;
0,446773;-0,528328;0,495385;0,0283255;
0,446783;-0,531085;0,498131;0,0285289;
0,446793;-0,533818;0,500853;0,0287308;
0,446803;-0,536526;0,503551;0,0289311;
0,446813;-0,539208;0,506224;0,0291299;
0,446823;-0,541866;0,508872;0,0293272;
0,446833;-0,544498;0,511495;0,0295229;
0,446843;-0,547104;0,514094;0,029717;
0,446853;-0,549685;0,516667;0,0299096;
0,446863;-0,55224;0,519215;0,0301006;
0,446873;-0,55477;0,521738;0,03029;
0,446883;-0,557273;0,524235;0,0304778;
0,446893;-0,55975;0,526707;0,030664;
0,446903;-0,562201;0,529153;0,0308485;
0,446913;-0,564626;0,531574;0,0310315;
0,446923;-0,567024;0,533968;0,0312128;
0,446933;-0,569396;0,536337;0,0313924;
0,446943;-0,571741;0,538679;0,0315705;
0,446953;-0,574059;0,540995;0,0317468;
0,446963;-0,57635;0,543285;0,0319215;
0,446973;-0,578614;0,545548;0,0320945;
0,446983;-0,580851;0,547785;0,0322658;
0,446993;-0,583061;0,549995;0,0324355;
0,447003;-0,585244;0,552178;0,0326034;
0,447013;-0,587399;0,554334;0,0327696;
0,447023;-0,589526;0,556464;0,0329341;
0,447033;-0,591626;0,558566;0,0330969;
0,447043;-0,593698;0,560641;0,033258;
0,447053;-0,595743;0,562689;0,0334173;
0,447063;-0,597759;0,564709;0,0335749;
0,447073;-0,599747;0,566702;0,0337307;
0,447083;-0,601708;0,568667;0,0338848;
0,447093;-0,60364;0,570605;0,0340371;
0,447103;-0,605543;0,572514;0,0341876;
0,447113;-0,607418;0,574396;0,0343363;
0,447123;-0,609265;0,57625;0,0344833;
0,447133;-0,611083;0,578076;0,0346284;
0,447143;-0,612873;0,579874;0,0347718;
0,447153;-0,614634;0,581644;0,0349133;
0,447163;-0,616365;0,583385;0,0350531;
0,447173;-0,618068;0,585098;0,035191;
0,447183;-0,619742;0,586782;0,0353271;
0,447193;-0,621387;0,588438;0,0354613;
0,447203;-0,623003;0,590065;0,0355937;
0,447213;-0,624589;0,591664;0,0357243;
0,447223;-0,626147;0,593234;0,035853;
0,447233;-0,627674;0,594775;0,0359799;
0,447243;-0,629173;0,596287;0,0361049;
0,447253;-0,630641;0,59777;0,036228;
0,447263;-0,63208;0,599224;0,0363492;
0,447273;-0,63349;0,600648;0,0364686;
0,447283;-0,63487;0,602044;0,0365861;
0,447293;-0,636219;0,60341;0,0367017;
0,447303;-0,637539;0,604747;0,0368154;
0,447313;-0,63883;0,606055;0,0369272;
0,447323;-0,64009;0,607333;0,0370371;
0,447333;-0,64132;0,608581;0,037145;
0,447343;-0,64252;0,6098;0,0372511;
0,447353;-0,643689;0,61099;0,0373552;
0,447363;-0,644829;0,612149;0,0374574;
0,447373;-0,645938;0,613279;0,0375577;
0,447383;-0,647017;0,614379;0,0376561;
0,447393;-0,648065;0,615449;0,0377525;
0,447403;-0,649083;0,61649;0,0378469;
0,447413;-0,650071;0,6175;0,0379394;
0,447423;-0,651028;0,61848;0,03803;
0,447433;-0,651954;0,61943;0,0381186;
0,447443;-0,65285;0,62035;0,0382052;
0,447453;-0,653715;0,62124;0,0382899;
0,447463;-0,65455;0,6221;0,0383726;
0,447473;-0,655354;0,62293;0,0384533;
0,447483;-0,656126;0,623729;0,0385321;
0,447493;-0,656869;0,624498;0,0386089;
0,447503;-0,65758;0,625237;0,0386837;
0,447513;-0,65826;0,625945;0,0387565;
0,447523;-0,658909;0,626623;0,0388273;
0,447533;-0,659528;0,62727;0,0388961;
0,447543;-0,660115;0,627887;0,038963;
0,447553;-0,660672;0,628473;0,0390278;
0,447563;-0,661197;0,629029;0,0390906;
0,447573;-0,661692;0,629554;0,0391515;
0,447583;-0,662155;0,630049;0,0392103;
0,447593;-0,662587;0,630513;0,0392671;
0,447603;-0,662988;0,630946;0,0393219;
0,447613;-0,663358;0,631349;0,0393747;
0,447623;-0,663696;0,631721;0,0394255;
0,447633;-0,664004;0,632062;0,0394742;
0,447643;-0,66428;0,632373;0,0395209;
0,447653;-0,664525;0,632653;0,0395657;
0,447663;-0,664739;0,632902;0,0396083;
0,447673;-0,664922;0,633121;0,039649;
0,447683;-0,665073;0,633308;0,0396876;
0,447693;-0,665193;0,633465;0,0397243;
0,447703;-0,665282;0,633591;0,0397588;
0,447713;-0,66534;0,633687;0,0397914;
0,447723;-0,665366;0,633751;0,0398219;
0,447733;-0,665361;0,633785;0,0398504;
0,447743;-0,665325;0,633788;0,0398768;
0,447753;-0,665258;0,63376;0,0399012;
0,447763;-0,665159;0,633701;0,0399236;
0,447773;-0,665029;0,633612;0,0399439;
0,447783;-0,664868;0,633492;0,0399622;
0,447793;-0,664675;0,633341;0,0399784;
0,447803;-0,664452;0,633159;0,0399926;
0,447813;-0,664197;0,632947;0,0400048;
0,447823;-0,663911;0,632703;0,0400149;
0,447833;-0,663593;0,632429;0,040023;
0,447843;-0,663245;0,632125;0,0400291;
0,447853;-0,662865;0,631789;0,0400331;
0,447863;-0,662454;0,631423;0,0400351;
0,447873;-0,662012;0,631026;0,040035;
0,447883;-0,661539;0,630599;0,0400329;
0,447893;-0,661035;0,630141;0,0400287;
0,447903;-0,6605;0,629652;0,0400225;
0,447913;-0,659934;0,629132;0,0400143;
0,447923;-0,659337;0,628583;0,040004;
0,447933;-0,658709;0,628002;0,0399917;
0,447943;-0,658049;0,627391;0,0399774;
0,447953;-0,657359;0,62675;0,039961;
0,447963;-0,656638;0,626078;0,0399426;
0,447973;-0,655887;0,625375;0,0399221;
0,447983;-0,655104;0,624642;0,0398997;
0,447993;-0,654291;0,623879;0,0398751;
0,448003;-0,653447;0,623086;0,0398486;
0,448013;-0,652572;0,622262;0,03982;
0,448023;-0,651666;0,621408;0,0397895;
0,448033;-0,65073;0,620524;0,0397568;
0,448043;-0,649764;0,61961;0,0397222;
0,448053;-0,648767;0,618665;0,0396855;
0,448063;-0,647739;0,617691;0,0396469;
0,448073;-0,646681;0,616686;0,0396062;
0,448083;-0,645593;0,615652;0,0395635;
0,448093;-0,644474;0,614587;0,0395188;
0,448103;-0,643325;0,613493;0,039472;
0,448113;-0,642146;0,612369;0,0394233;
0,448123;-0,640936;0,611215;0,0393726;
0,448133;-0,639697;0,610031;0,0393198;
0,448143;-0,638428;0,608818;0,0392651;
0,448153;-0,637128;0,607575;0,0392084;
0,448163;-0,635799;0,606302;0,0391496;
0,448173;-0,63444;0,605;0,0390889;
0,448183;-0,633051;0,603669;0,0390262;
0,448193;-0,631632;0,602308;0,0389616;
0,448203;-0,630184;0,600918;0,0388949;
0,448213;-0,628706;0,599499;0,0388263;
0,448223;-0,627198;0,598051;0,0387557;
0,448233;-0,625661;0,596573;0,0386831;
0,448243;-0,624095;0,595067;0,0386085;
0,448253;-0,622499;0,593531;0,038532;
0,448263;-0,620875;0,591967;0,0384536;
0,448273;-0,619221;0,590374;0,0383732;
0,448283;-0,617538;0,588752;0,0382908;
0,448293;-0,615826;0,587101;0,0382065;
0,448303;-0,614085;0,585422;0,0381203;
0,448313;-0,612315;0,583715;0,0380321;
0,448323;-0,610517;0,581979;0,037942;
0,448333;-0,60869;0,580215;0,03785;
0,448343;-0,606834;0,578422;0,037756;
0,448353;-0,60495;0,576601;0,0376601;
0,448363;-0,603038;0,574753;0,0375623;
0,448373;-0,601097;0,572876;0,0374627;
0,448383;-0,599128;0,570971;0,0373611;
0,448393;-0,597131;0,569039;0,0372576;
0,448403;-0,595106;0,567079;0,0371522;
0,448413;-0,593053;0,565091;0,0370449;
0,448423;-0,590973;0,563076;0,0369358;
0,448433;-0,588864;0,561033;0,0368248;
0,448443;-0,586728;0,558963;0,0367119;
0,448453;-0,584565;0,556866;0,0365971;
0,448463;-0,582374;0,554742;0,0364805;
0,448473;-0,580155;0,552591;0,036362;
0,448483;-0,57791;0,550412;0,0362417;
0,448493;-0,575638;0,548207;0,0361196;
0,448503;-0,573338;0,545976;0,0359956;
0,448513;-0,571012;0,543717;0,0358698;
0,448523;-0,568659;0,541432;0,0357421;
0,448533;-0,566279;0,539121;0,0356127;
0,448543;-0,563873;0,536784;0,0354814;
0,448553;-0,56144;0,53442;0,0353484;
0,448563;-0,558981;0,53203;0,0352135;
0,448573;-0,556496;0,529614;0,0350769;
0,448583;-0,553985;0,527173;0,0349385;
0,448593;-0,551447;0,524706;0,0347983;
0,448603;-0,548884;0,522213;0,0346563;
0,448613;-0,546296;0,519695;0,0345126;
0,448623;-0,543681;0,517151;0,0343671;
0,448633;-0,541042;0,514582;0,0342199;
0,448643;-0,538377;0,511988;0,034071;
0,448653;-0,535686;0,509369;0,0339203;
0,448663;-0,532971;0,506726;0,0337679;
0,448673;-0,530231;0,504057;0,0336137;
0,448683;-0,527466;0,501364;0,0334579;
0,448693;-0,524676;0,498647;0,0333004;
0,448703;-0,521862;0,495905;0,0331411;
0,448713;-0,519023;0,493138;0,0329802;
0,448723;-0,51616;0,490348;0,0328176;
0,448733;-0,513273;0,487534;0,0326534;
0,448743;-0,510362;0,484696;0,0324875;
0,448753;-0,507427;0,481835;0,0323199;
0,448763;-0,504469;0,478949;0,0321507;
0,448773;-0,501487;0,476041;0,0319799;
0,448783;-0,498481;0,473109;0,0318074;
0,448793;-0,495452;0,470154;0,0316333;
0,448803;-0,4924;0,467176;0,0314576;
0,448813;-0,489325;0,464175;0,0312803;
0,448823;-0,486227;0,461152;0,0311014;
0,448833;-0,483106;0,458106;0,030921;
0,448843;-0,479963;0,455037;0,0307389;
0,448853;-0,476798;0,451947;0,0305553;
0,448863;-0,47361;0,448834;0,0303701;
0,448873;-0,4704;0,445699;0,0301834;
0,448883;-0,467168;0,442542;0,0299952;
0,448893;-0,463914;0,439364;0,0298054;
0,448903;-0,460639;0,436164;0,0296141;
0,448913;-0,457342;0,432943;0,0294213;
0,448923;-0,454024;0,429701;0,029227;
0,448933;-0,450685;0,426438;0,0290312;
0,448943;-0,447325;0,423153;0,028834;
0,448953;-0,443944;0,419848;0,0286352;
0,448963;-0,440542;0,416523;0,028435;
0,448973;-0,43712;0,413177;0,0282334;
0,448983;-0,433677;0,40981;0,0280303;
0,448993;-0,430214;0,406424;0,0278258;
0,449003;-0,426731;0,403018;0,0276198;
0,449013;-0,423228;0,399592;0,0274125;
0,449023;-0,419706;0,396146;0,0272037;
0,449033;-0,416164;0,392681;0,0269936;
0,449043;-0,412603;0,389196;0,0267821;
0,449053;-0,409022;0,385693;0,0265692;
0,449063;-0,405423;0,38217;0,026355;
0,449073;-0,401804;0,378629;0,0261394;
0,449083;-0,398167;0,375069;0,0259224;
0,449093;-0,394512;0,371491;0,0257042;
0,449103;-0,390838;0,367894;0,0254846;
0,449113;-0,387146;0,364279;0,0252638;
0,449123;-0,383436;0,360647;0,0250416;
0,449133;-0,379708;0,356996;0,0248182;
0,449143;-0,375963;0,353328;0,0245934;
0,449153;-0,3722;0,349643;0,0243675;
0,449163;-0,36842;0,345941;0,0241402;
0,449173;-0,364623;0,342221;0,0239118;
0,449183;-0,360809;0,338484;0,0236821;
0,449193;-0,356978;0,334731;0,0234512;
0,449203;-0,353131;0,330961;0,0232191;
0,449213;-0,349267;0,327175;0,0229858;
0,449223;-0,345387;0,323373;0,0227513;
0,449233;-0,341492;0,319555;0,0225156;
0,449243;-0,33758;0,315721;0,0222788;
0,449253;-0,333653;0,311871;0,0220409;
0,449263;-0,329711;0,308006;0,0218018;
0,449273;-0,325753;0,304126;0,0215616;
0,449283;-0,32178;0,300231;0,0213203;
0,449293;-0,317792;0,296321;0,0210778;
0,449303;-0,31379;0,292396;0,0208343;
0,449313;-0,309773;0,288457;0,0205898;
0,449323;-0,305742;0,284503;0,0203441;
0,449333;-0,301697;0,280535;0,0200974;
0,449343;-0,297638;0,276554;0,0198497;
0,449353;-0,293565;0,272558;0,0196009;
0,449363;-0,289479;0,268549;0,0193512;
0,449373;-0,28538;0,264527;0,0191004;
0,449383;-0,281267;0,260491;0,0188486;
0,449393;-0,277142;0,256443;0,0185959;
0,449403;-0,273003;0,252382;0,0183422;
0,449413;-0,268853;0,248308;0,0180875;
0,449423;-0,26469;0,244222;0,017832;
0,449433;-0,260515;0,240123;0,0175754;
0,449443;-0,256327;0,236013;0,017318;
0,449453;-0,252129;0,231891;0,0170597;
0,449463;-0,247918;0,227757;0,0168004;
0,449473;-0,243697;0,223612;0,0165403;
0,449483;-0,239464;0,219455;0,0162794;
0,449493;-0,23522;0,215288;0,0160176;
0,449503;-0,230966;0,21111;0,0157549;
0,449513;-0,226701;0,206921;0,0154914;
0,449523;-0,222426;0,202722;0,0152272;
0,449533;-0,218141;0,198512;0,0149621;
0,449543;-0,213845;0,194293;0,0146962;
0,449553;-0,209541;0,190064;0,0144296;
0,449563;-0,205226;0,185825;0,0141622;
0,449573;-0,200903;0,181576;0,013894;
0,449583;-0,19657;0,177319;0,0136251;
0,449593;-0,192228;0,173052;0,0133555;
0,449603;-0,187878;0,168777;0,0130852;
0,449613;-0,183519;0,164493;0,0128142;
0,449623;-0,179153;0,160201;0,0125425;
0,449633;-0,174778;0,155901;0,0122702;
0,449643;-0,170395;0,151592;0,0119972;
0,449653;-0,166005;0,147276;0,0117236;
0,449663;-0,161607;0,142952;0,0114493;
0,449673;-0,157202;0,138621;0,0111744;
0,449683;-0,15279;0,134283;0,0108989;
0,449693;-0,148371;0,129938;0,0106229;
0,449703;-0,143946;0,125586;0,0103463;
0,449713;-0,139514;0,121228;0,0100691;
0,449723;-0,135076;0,116863;0,00979132;
0,449733;-0,130633;0,112492;0,00951305;
0,449743;-0,126183;0,108115;0,00923427;
0,449753;-0,121729;0,103733;0,00895498;
0,449763;-0,117268;0,0993448;0,0086752;
0,449773;-0,112803;0,0949516;0,00839494;
0,449783;-0,108333;0,0905533;0,00811422;
0,449793;-0,103858;0,0861502;0,00783306;
0,449803;-0,099379;0,0817424;0,00755145;
0,449813;-0,0948956;0,0773302;0,00726943;
0,449823;-0,0904082;0,0729138;0,006987;
0,449833;-0,085917;0,0684933;0,00670418;
0,449843;-0,0814222;0,0640691;0,00642097;
0,449853;-0,076924;0,0596413;0,0061374;
0,449863;-0,0724227;0,0552101;0,00585348;
0,449873;-0,0679185;0,0507757;0,00556922;
0,449883;-0,0634115;0,0463384;0,00528464;
0,449893;-0,0589021;0,0418983;0,00499975;
0,449903;-0,0543904;0,0374557;0,00471456;
0,449913;-0,0498766;0,0330108;0,00442909;
0,449923;-0,0453609;0,0285638;0,00414335;
0,449933;-0,0408436;0,0241149;0,00385736;
0,449943;-0,0363249;0,0196643;0,00357113;
0,449953;-0,031805;0,0152123;0,00328467;
0,449963;-0,0272841;0,0107589;0,00299801;
0,449973;-0,0227624;0,0063046;0,00271114;
0,449983;-0,0182401;0,00184942;0,00242409;
0,449993;-0,0137175;-0,00260638;0,00213687;
0,450003;-0,00919482;-0,00706259;0,0018495;
0,450013;-0,00467219;-0,011519;0,00156199;
0,450023;-0,000149872;-0,0159754;0,00127434;
0,450033;0,00437193;-0,0204315;0,000986589;
0,450043;0,00889299;-0,0248872;0,000698736;
0,450053;0,0134131;-0,0293422;0,000410799;
0,450063;0,017932;-0,0337964;0,000122791;
0,450073;0,0224496;-0,0382494;-0,000165274;
0,450083;0,0269655;-0,0427012;-0,00045338;
0,450093;0,0314797;-0,0471515;-0,000741515;
0,450103;0,0359918;-0,0516;-0,00102966;
0,450113;0,0405016;-0,0560466;-0,00131781;
0,450123;0,045009;-0,0604911;-0,00160594;
0,450133;0,0495137;-0,0649332;-0,00189405;
0,450143;0,0540156;-0,0693727;-0,00218211;
0,450153;0,0585143;-0,0738094;-0,00247012;
0,450163;0,0630096;-0,0782432;-0,00275805;
0,450173;0,0675015;-0,0826737;-0,0030459;
0,450183;0,0719896;-0,0871008;-0,00333365;
0,450193;0,0764737;-0,0915243;-0,00362129;
0,450203;0,0809536;-0,095944;-0,0039088;
0,450213;0,0854292;-0,10036;-0,00419616;
0,450223;0,0899001;-0,104771;-0,00448337;
0,450233;0,0943662;-0,109178;-0,00477042;
0,450243;0,0988273;-0,11358;-0,00505727;
0,450253;0,103283;-0,117977;-0,00534393;
0,450263;0,107733;-0,122369;-0,00563038;
0,450273;0,112178;-0,126756;-0,0059166;
0,450283;0,116617;-0,131137;-0,00620258;
0,450293;0,12105;-0,135513;-0,00648831;
0,450303;0,125476;-0,139883;-0,00677377;
0,450313;0,129896;-0,144246;-0,00705894;
0,450323;0,134309;-0,148603;-0,00734382;
0,450333;0,138715;-0,152954;-0,00762839;
0,450343;0,143114;-0,157298;-0,00791264;
0,450353;0,147506;-0,161634;-0,00819654;
0,450363;0,15189;-0,165964;-0,0084801;
0,450373;0,156266;-0,170286;-0,00876328;
0,450383;0,160634;-0,174601;-0,00904609;
0,450393;0,164995;-0,178908;-0,00932851;
0,450403;0,169346;-0,183206;-0,00961051;
0,450413;0,173689;-0,187497;-0,0098921;
0,450423;0,178024;-0,191779;-0,0101732;
0,450433;0,182349;-0,196053;-0,0104539;
0,450443;0,186665;-0,200317;-0,0107342;
0,450453;0,190971;-0,204573;-0,0110139;
0,450463;0,195268;-0,208819;-0,0112932;
0,450473;0,199555;-0,213056;-0,011572;
0,450483;0,203832;-0,217284;-0,0118502;
0,450493;0,208099;-0,221501;-0,0121279;
0,450503;0,212355;-0,225708;-0,0124051;
0,450513;0,2166;-0,229906;-0,0126817;
0,450523;0,220835;-0,234092;-0,0129578;
0,450533;0,225059;-0,238268;-0,0132332;
0,450543;0,229271;-0,242434;-0,0135081;
0,450553;0,233472;-0,246588;-0,0137823;
0,450563;0,237661;-0,250731;-0,0140559;
0,450573;0,241838;-0,254862;-0,0143289;
0,450583;0,246003;-0,258982;-0,0146012;
0,450593;0,250156;-0,26309;-0,0148728;
0,450603;0,254296;-0,267186;-0,0151438;
0,450613;0,258424;-0,271269;-0,0154141;
0,450623;0,262539;-0,275341;-0,0156837;
0,450633;0,266641;-0,279399;-0,0159525;
0,450643;0,270729;-0,283445;-0,0162206;
0,450653;0,274804;-0,287478;-0,016488;
0,450663;0,278866;-0,291498;-0,0167546;
0,450673;0,282913;-0,295504;-0,0170204;
0,450683;0,286947;-0,299497;-0,0172855;
0,450693;0,290966;-0,303475;-0,0175497;
0,450703;0,294971;-0,30744;-0,0178132;
0,450713;0,298961;-0,311391;-0,0180758;
0,450723;0,302936;-0,315327;-0,0183376;
0,450733;0,306897;-0,319249;-0,0185985;
0,450743;0,310842;-0,323156;-0,0188586;
0,450753;0,314772;-0,327049;-0,0191178;
0,450763;0,318686;-0,330926;-0,019376;
0,450773;0,322584;-0,334788;-0,0196334;
0,450783;0,326467;-0,338634;-0,0198899;
0,450793;0,330333;-0,342465;-0,0201455;
0,450803;0,334183;-0,34628;-0,0204001;
0,450813;0,338017;-0,350079;-0,0206538;
0,450823;0,341834;-0,353862;-0,0209064;
0,450833;0,345634;-0,357628;-0,0211582;
0,450843;0,349417;-0,361378;-0,0214089;
0,450853;0,353183;-0,365111;-0,0216586;
0,450863;0,356931;-0,368827;-0,0219073;
0,450873;0,360662;-0,372526;-0,022155;
0,450883;0,364375;-0,376208;-0,0224017;
0,450893;0,36807;-0,379873;-0,0226473;
0,450903;0,371747;-0,383519;-0,0228918;
0,450913;0,375406;-0,387148;-0,0231353;
