time;V(/VoutN)1;V(/VoutP)1;V(/BiasDrive)1;a
0,0719438;0,326778;-0,346839;-0,0228126;
0,0719538;0,322931;-0,342992;-0,0225171;
0,0719638;0,319069;-0,33913;-0,0222206;
0,0719738;0,31519;-0,335251;-0,0219229;
0,0719838;0,311296;-0,331357;-0,0216241;
0,0719938;0,307387;-0,327447;-0,0213241;
0,0720038;0,303462;-0,323523;-0,0210231;
0,0720138;0,299523;-0,319583;-0,020721;
0,0720238;0,295569;-0,315629;-0,0204178;
0,0720338;0,2916;-0,31166;-0,0201135;
0,0720438;0,287617;-0,307676;-0,0198083;
0,0720538;0,283619;-0,303679;-0,0195019;
0,0720638;0,279608;-0,299667;-0,0191946;
0,0720738;0,275582;-0,295641;-0,0188863;
0,0720838;0,271543;-0,291602;-0,018577;
0,0720938;0,267491;-0,28755;-0,0182667;
0,0721038;0,263425;-0,283484;-0,0179555;
0,0721138;0,259347;-0,279405;-0,0176433;
0,0721238;0,255255;-0,275313;-0,0173302;
0,0721338;0,251151;-0,271209;-0,0170162;
0,0721438;0,247034;-0,267092;-0,0167013;
0,0721538;0,242905;-0,262963;-0,0163855;
0,0721638;0,238764;-0,258821;-0,0160689;
0,0721738;0,234611;-0,254668;-0,0157514;
0,0721838;0,230446;-0,250503;-0,015433;
0,0721938;0,22627;-0,246327;-0,0151139;
0,0722038;0,222083;-0,242139;-0,0147939;
0,0722138;0,217884;-0,23794;-0,0144731;
0,0722238;0,213675;-0,233731;-0,0141516;
0,0722338;0,209455;-0,229511;-0,0138293;
0,0722438;0,205224;-0,22528;-0,0135062;
0,0722538;0,200983;-0,221039;-0,0131824;
0,0722638;0,196732;-0,216787;-0,0128579;
0,0722738;0,192471;-0,212526;-0,0125327;
0,0722838;0,188201;-0,208256;-0,0122068;
0,0722938;0,183921;-0,203976;-0,0118803;
0,0723038;0,179632;-0,199686;-0,0115531;
0,0723138;0,175333;-0,195388;-0,0112252;
0,0723238;0,171026;-0,19108;-0,0108967;
0,0723338;0,16671;-0,186764;-0,0105676;
0,0723438;0,162386;-0,18244;-0,0102379;
0,0723538;0,158054;-0,178107;-0,00990764;
0,0723638;0,153713;-0,173766;-0,0095768;
0,0723738;0,149365;-0,169418;-0,00924541;
0,0723838;0,145009;-0,165062;-0,0089135;
0,0723938;0,140646;-0,160698;-0,00858106;
0,0724038;0,136275;-0,156327;-0,00824812;
0,0724138;0,131898;-0,15195;-0,0079147;
0,0724238;0,127513;-0,147565;-0,0075808;
0,0724338;0,123122;-0,143174;-0,00724645;
0,0724438;0,118725;-0,138777;-0,00691166;
0,0724538;0,114322;-0,134373;-0,00657644;
0,0724638;0,109912;-0,129964;-0,00624082;
0,0724738;0,105497;-0,125548;-0,00590481;
0,0724838;0,101077;-0,121127;-0,00556841;
0,0724938;0,0966509;-0,116701;-0,00523166;
0,0725038;0,0922199;-0,11227;-0,00489456;
0,0725138;0,087784;-0,107834;-0,00455714;
0,0725238;0,0833435;-0,103393;-0,00421939;
0,0725338;0,0788985;-0,0989482;-0,00388136;
0,0725438;0,0744492;-0,0944987;-0,00354304;
0,0725538;0,069996;-0,0900452;-0,00320445;
0,0725638;0,0655389;-0,0855879;-0,00286561;
0,0725738;0,0610782;-0,081127;-0,00252654;
0,0725838;0,056614;-0,0766627;-0,00218725;
0,0725938;0,0521468;-0,0721952;-0,00184776;
0,0726038;0,0476765;-0,0677247;-0,00150808;
0,0726138;0,0432035;-0,0632515;-0,00116823;
0,0726238;0,0387279;-0,0587757;-0,000828232;
0,0726338;0,03425;-0,0542976;-0,00048809;
0,0726438;0,02977;-0,0498174;-0,000147825;
0,0726538;0,0252881;-0,0453352;0,000192546;
0,0726638;0,0208046;-0,0408514;0,000533008;
0,0726738;0,0163195;-0,0363662;0,000873545;
0,0726838;0,0118332;-0,0318796;0,00121414;
0,0726938;0,00734582;-0,027392;0,00155478;
0,0727038;0,00285763;-0,0229036;0,00189545;
0,0727138;-0,00163117;-0,0184146;0,00223612;
0,0727238;-0,00612038;-0,0139252;0,00257679;
0,0727338;-0,0106098;-0,00943557;0,00291744;
0,0727438;-0,0150991;-0,00494598;0,00325806;
0,0727538;-0,0195883;-0,000456638;0,00359862;
0,0727638;-0,0240769;0,00403225;0,00393911;
0,0727738;-0,0285649;0,00852046;0,00427951;
0,0727838;-0,033052;0,0130078;0,00461982;
0,0727938;-0,037538;0,017494;0,00496;
0,0728038;-0,0420227;0,0219789;0,00530006;
0,0728138;-0,0465059;0,0264623;0,00563996;
0,0728238;-0,0509873;0,030944;0,00597971;
0,0728338;-0,0554668;0,0354237;0,00631927;
0,0728438;-0,0599441;0,0399012;0,00665863;
0,0728538;-0,064419;0,0443763;0,00699778;
0,0728638;-0,0688913;0,0488488;0,0073367;
0,0728738;-0,0733608;0,0533186;0,00767538;
0,0728838;-0,0778273;0,0577853;0,00801379;
0,0728938;-0,0822905;0,0622487;0,00835193;
0,0729038;-0,0867503;0,0667087;0,00868978;
0,0729138;-0,0912064;0,0711651;0,00902732;
0,0729238;-0,0956586;0,0756175;0,00936453;
0,0729338;-0,100107;0,0800659;0,00970141;
0,0729438;-0,104551;0,0845099;0,0100379;
0,0729538;-0,10899;0,0889495;0,0103741;
0,0729638;-0,113425;0,0933843;0,0107098;
0,0729738;-0,117854;0,0978142;0,0110452;
0,0729838;-0,122279;0,102239;0,0113801;
0,0729938;-0,126698;0,106658;0,0117146;
0,0730038;-0,131111;0,111072;0,0120487;
0,0730138;-0,135519;0,11548;0,0123823;
0,0730238;-0,139921;0,119882;0,0127154;
0,0730338;-0,144317;0,124278;0,013048;
0,0730438;-0,148706;0,128667;0,0133801;
0,0730538;-0,153088;0,13305;0,0137117;
0,0730638;-0,157464;0,137426;0,0140427;
0,0730738;-0,161833;0,141795;0,0143731;
0,0730838;-0,166194;0,146157;0,014703;
0,0730938;-0,170548;0,150511;0,0150323;
0,0731038;-0,174894;0,154857;0,015361;
0,0731138;-0,179233;0,159196;0,0156891;
0,0731238;-0,183563;0,163526;0,0160165;
0,0731338;-0,187885;0,167849;0,0163433;
0,0731438;-0,192199;0,172163;0,0166694;
0,0731538;-0,196504;0,176468;0,0169948;
0,0731638;-0,2008;0,180764;0,0173195;
0,0731738;-0,205086;0,185051;0,0176436;
0,0731838;-0,209364;0,189329;0,0179668;
0,0731938;-0,213632;0,193597;0,0182894;
0,0732038;-0,21789;0,197855;0,0186112;
0,0732138;-0,222138;0,202104;0,0189322;
0,0732238;-0,226377;0,206342;0,0192524;
0,0732338;-0,230604;0,21057;0,0195718;
0,0732438;-0,234822;0,214788;0,0198904;
0,0732538;-0,239028;0,218995;0,0202081;
0,0732638;-0,243224;0,22319;0,0205251;
0,0732738;-0,247409;0,227375;0,0208411;
0,0732838;-0,251582;0,231549;0,0211563;
0,0732938;-0,255743;0,23571;0,0214705;
0,0733038;-0,259893;0,23986;0,0217839;
0,0733138;-0,264031;0,243999;0,0220963;
0,0733238;-0,268157;0,248125;0,0224078;
0,0733338;-0,27227;0,252238;0,0227183;
0,0733438;-0,276371;0,25634;0,0230279;
0,0733538;-0,28046;0,260428;0,0233365;
0,0733638;-0,284535;0,264504;0,0236441;
0,0733738;-0,288597;0,268566;0,0239507;
0,0733838;-0,292646;0,272615;0,0242562;
0,0733938;-0,296681;0,276651;0,0245608;
0,0734038;-0,300703;0,280673;0,0248642;
0,0734138;-0,304711;0,284681;0,0251666;
0,0734238;-0,308705;0,288675;0,0254679;
0,0734338;-0,312684;0,292654;0,0257681;
0,0734438;-0,316649;0,29662;0,0260672;
0,0734538;-0,3206;0,30057;0,0263652;
0,0734638;-0,324535;0,304506;0,026662;
0,0734738;-0,328456;0,308427;0,0269577;
0,0734838;-0,332361;0,312332;0,0272522;
0,0734938;-0,336251;0,316222;0,0275456;
0,0735038;-0,340125;0,320097;0,0278377;
0,0735138;-0,343984;0,323955;0,0281286;
0,0735238;-0,347826;0,327798;0,0284183;
0,0735338;-0,351653;0,331625;0,0287068;
0,0735438;-0,355463;0,335435;0,028994;
0,0735538;-0,359256;0,339229;0,02928;
0,0735638;-0,363033;0,343006;0,0295646;
0,0735738;-0,366794;0,346767;0,029848;
0,0735838;-0,370537;0,35051;0,0301301;
0,0735938;-0,374262;0,354236;0,0304109;
0,0736038;-0,377971;0,357944;0,0306903;
0,0736138;-0,381662;0,361636;0,0309684;
0,0736238;-0,385335;0,365309;0,0312451;
0,0736338;-0,38899;0,368964;0,0315205;
0,0736438;-0,392627;0,372601;0,0317945;
0,0736538;-0,396246;0,37622;0,0320671;
0,0736638;-0,399846;0,379821;0,0323383;
0,0736738;-0,403428;0,383403;0,032608;
0,0736838;-0,406991;0,386966;0,0328763;
0,0736938;-0,410535;0,39051;0,0331432;
0,0737038;-0,41406;0,394035;0,0334086;
0,0737138;-0,417565;0,397541;0,0336726;
0,0737238;-0,421051;0,401027;0,033935;
0,0737338;-0,424518;0,404494;0,034196;
0,0737438;-0,427964;0,407941;0,0344555;
0,0737538;-0,431391;0,411368;0,0347134;
0,0737638;-0,434797;0,414774;0,0349698;
0,0737738;-0,438184;0,418161;0,0352247;
0,0737838;-0,441549;0,421527;0,035478;
0,0737938;-0,444895;0,424872;0,0357297;
0,0738038;-0,448219;0,428197;0,0359799;
0,0738138;-0,451522;0,4315;0,0362284;
0,0738238;-0,454805;0,434783;0,0364754;
0,0738338;-0,458066;0,438044;0,0367207;
0,0738438;-0,461306;0,441284;0,0369644;
0,0738538;-0,464524;0,444502;0,0372065;
0,0738638;-0,46772;0,447699;0,0374469;
0,0738738;-0,470895;0,450874;0,0376857;
0,0738838;-0,474047;0,454027;0,0379228;
0,0738938;-0,477178;0,457157;0,0381582;
0,0739038;-0,480286;0,460266;0,0383919;
0,0739138;-0,483372;0,463351;0,0386239;
0,0739238;-0,486435;0,466415;0,0388542;
0,0739338;-0,489475;0,469455;0,0390827;
0,0739438;-0,492492;0,472473;0,0393095;
0,0739538;-0,495487;0,475467;0,0395346;
0,0739638;-0,498458;0,478438;0,0397579;
0,0739738;-0,501406;0,481386;0,0399794;
0,0739838;-0,50433;0,484311;0,0401992;
0,0739938;-0,507231;0,487212;0,0404171;
0,0740038;-0,510108;0,490089;0,0406333;
0,0740138;-0,512961;0,492942;0,0408477;
0,0740238;-0,51579;0,495771;0,0410602;
0,0740338;-0,518595;0,498576;0,0412709;
0,0740438;-0,521375;0,501357;0,0414797;
0,0740538;-0,524131;0,504114;0,0416867;
0,0740638;-0,526863;0,506845;0,0418919;
0,0740738;-0,52957;0,509552;0,0420951;
0,0740838;-0,532252;0,512235;0,0422965;
0,0740938;-0,534909;0,514892;0,042496;
0,0741038;-0,537541;0,517524;0,0426936;
0,0741138;-0,540148;0,520131;0,0428893;
0,0741238;-0,54273;0,522713;0,0430831;
0,0741338;-0,545286;0,525269;0,0432749;
0,0741438;-0,547816;0,5278;0,0434648;
0,0741538;-0,550321;0,530305;0,0436528;
0,0741638;-0,5528;0,532784;0,0438388;
0,0741738;-0,555253;0,535237;0,0440228;
0,0741838;-0,55768;0,537665;0,0442049;
0,0741938;-0,560081;0,540066;0,044385;
0,0742038;-0,562456;0,542441;0,0445631;
0,0742138;-0,564804;0,544789;0,0447392;
0,0742238;-0,567126;0,547111;0,0449133;
0,0742338;-0,569421;0,549406;0,0450853;
0,0742438;-0,571689;0,551675;0,0452554;
0,0742538;-0,573931;0,553916;0,0454234;
0,0742638;-0,576145;0,556131;0,0455894;
0,0742738;-0,578333;0,558319;0,0457534;
0,0742838;-0,580494;0,56048;0,0459153;
0,0742938;-0,582627;0,562613;0,0460751;
0,0743038;-0,584733;0,564719;0,0462329;
0,0743138;-0,586811;0,566797;0,0463885;
0,0743238;-0,588862;0,568848;0,0465421;
0,0743338;-0,590885;0,570872;0,0466937;
0,0743438;-0,59288;0,572867;0,0468431;
0,0743538;-0,594848;0,574835;0,0469904;
0,0743638;-0,596788;0,576775;0,0471356;
0,0743738;-0,598699;0,578687;0,0472787;
0,0743838;-0,600583;0,58057;0,0474196;
0,0743938;-0,602438;0,582426;0,0475584;
0,0744038;-0,604265;0,584253;0,0476951;
0,0744138;-0,606064;0,586052;0,0478297;
0,0744238;-0,607834;0,587822;0,047962;
0,0744338;-0,609575;0,589564;0,0480923;
0,0744438;-0,611288;0,591277;0,0482203;
0,0744538;-0,612973;0,592961;0,0483462;
0,0744638;-0,614628;0,594617;0,0484699;
0,0744738;-0,616254;0,596243;0,0485915;
0,0744838;-0,617852;0,597841;0,0487108;
0,0744938;-0,619421;0,59941;0,048828;
0,0745038;-0,62096;0,600949;0,0489429;
0,0745138;-0,62247;0,60246;0,0490557;
0,0745238;-0,623951;0,603941;0,0491662;
0,0745338;-0,625403;0,605393;0,0492746;
0,0745438;-0,626825;0,606815;0,0493807;
0,0745538;-0,628218;0,608208;0,0494846;
0,0745638;-0,629581;0,609571;0,0495862;
0,0745738;-0,630915;0,610905;0,0496857;
0,0745838;-0,632219;0,612209;0,0497828;
0,0745938;-0,633493;0,613484;0,0498778;
0,0746038;-0,634738;0,614728;0,0499705;
0,0746138;-0,635952;0,615943;0,0500609;
0,0746238;-0,637137;0,617128;0,0501491;
0,0746338;-0,638292;0,618283;0,050235;
0,0746438;-0,639417;0,619408;0,0503187;
0,0746538;-0,640512;0,620503;0,0504001;
0,0746638;-0,641576;0,621567;0,0504792;
0,0746738;-0,642611;0,622602;0,050556;
0,0746838;-0,643615;0,623606;0,0506306;
0,0746938;-0,644589;0,62458;0,0507029;
0,0747038;-0,645532;0,625524;0,0507728;
0,0747138;-0,646446;0,626438;0,0508405;
0,0747238;-0,647329;0,627321;0,050906;
0,0747338;-0,648181;0,628173;0,0509691;
0,0747438;-0,649003;0,628995;0,0510299;
0,0747538;-0,649794;0,629787;0,0510884;
0,0747638;-0,650555;0,630548;0,0511446;
0,0747738;-0,651286;0,631278;0,0511985;
0,0747838;-0,651985;0,631978;0,0512501;
0,0747938;-0,652654;0,632647;0,0512993;
0,0748038;-0,653293;0,633285;0,0513463;
0,0748138;-0,6539;0,633893;0,0513909;
0,0748238;-0,654477;0,63447;0,0514332;
0,0748338;-0,655023;0,635016;0,0514732;
0,0748438;-0,655538;0,635531;0,0515109;
0,0748538;-0,656022;0,636016;0,0515463;
0,0748638;-0,656476;0,636469;0,0515793;
0,0748738;-0,656899;0,636892;0,05161;
0,0748838;-0,65729;0,637284;0,0516384;
0,0748938;-0,657651;0,637645;0,0516644;
0,0749038;-0,657981;0,637975;0,0516881;
0,0749138;-0,65828;0,638274;0,0517095;
0,0749238;-0,658548;0,638542;0,0517285;
0,0749338;-0,658785;0,638779;0,0517452;
0,0749438;-0,658991;0,638985;0,0517596;
0,0749538;-0,659166;0,63916;0,0517716;
0,0749638;-0,65931;0,639304;0,0517813;
0,0749738;-0,659423;0,639417;0,0517886;
0,0749838;-0,659505;0,639499;0,0517936;
0,0749938;-0,659556;0,63955;0,0517963;
0,0750038;-0,659575;0,63957;0,0517966;
0,0750138;-0,659564;0,639559;0,0517946;
0,0750238;-0,659522;0,639517;0,0517903;
0,0750338;-0,659449;0,639444;0,0517836;
0,0750438;-0,659345;0,63934;0,0517746;
0,0750538;-0,659209;0,639205;0,0517632;
0,0750638;-0,659043;0,639038;0,0517496;
0,0750738;-0,658846;0,638841;0,0517335;
0,0750838;-0,658618;0,638613;0,0517152;
0,0750938;-0,658358;0,638354;0,0516945;
0,0751038;-0,658068;0,638064;0,0516714;
0,0751138;-0,657747;0,637743;0,0516461;
0,0751238;-0,657395;0,637391;0,0516184;
0,0751338;-0,657012;0,637008;0,0515883;
0,0751438;-0,656598;0,636594;0,051556;
0,0751538;-0,656153;0,636149;0,0515213;
0,0751638;-0,655677;0,635673;0,0514843;
0,0751738;-0,655171;0,635167;0,051445;
0,0751838;-0,654633;0,63463;0,0514033;
0,0751938;-0,654065;0,634062;0,0513593;
0,0752038;-0,653466;0,633463;0,0513131;
0,0752138;-0,652837;0,632833;0,0512645;
0,0752238;-0,652176;0,632173;0,0512135;
0,0752338;-0,651485;0,631482;0,0511603;
0,0752438;-0,650764;0,63076;0,0511048;
0,0752538;-0,650011;0,630008;0,0510469;
0,0752638;-0,649229;0,629225;0,0509868;
0,0752738;-0,648415;0,628412;0,0509243;
0,0752838;-0,647571;0,627568;0,0508596;
0,0752938;-0,646697;0,626694;0,0507925;
0,0753038;-0,645792;0,625789;0,0507232;
0,0753138;-0,644857;0,624854;0,0506516;
0,0753238;-0,643892;0,623889;0,0505777;
0,0753338;-0,642896;0,622893;0,0505015;
0,0753438;-0,64187;0,621867;0,0504231;
0,0753538;-0,640814;0,620811;0,0503423;
0,0753638;-0,639728;0,619725;0,0502593;
0,0753738;-0,638611;0,618609;0,050174;
0,0753838;-0,637465;0,617462;0,0500865;
0,0753938;-0,636288;0,616286;0,0499967;
0,0754038;-0,635082;0,61508;0,0499047;
0,0754138;-0,633846;0,613844;0,0498104;
0,0754238;-0,63258;0,612578;0,0497139;
0,0754338;-0,631284;0,611282;0,0496151;
0,0754438;-0,629959;0,609957;0,0495141;
0,0754538;-0,628604;0,608602;0,0494108;
0,0754638;-0,62722;0,607217;0,0493054;
0,0754738;-0,625806;0,605803;0,0491977;
0,0754838;-0,624362;0,60436;0,0490878;
0,0754938;-0,62289;0,602887;0,0489757;
0,0755038;-0,621387;0,601385;0,0488613;
0,0755138;-0,619856;0,599854;0,0487448;
0,0755238;-0,618296;0,598294;0,0486261;
0,0755338;-0,616706;0,596704;0,0485052;
0,0755438;-0,615088;0,595086;0,0483821;
0,0755538;-0,613441;0,593439;0,0482568;
0,0755638;-0,611765;0,591763;0,0481294;
0,0755738;-0,61006;0,590058;0,0479998;
0,0755838;-0,608326;0,588324;0,0478681;
0,0755938;-0,606564;0,586562;0,0477341;
0,0756038;-0,604773;0,584772;0,0475981;
0,0756138;-0,602954;0,582953;0,0474599;
0,0756238;-0,601107;0,581105;0,0473195;
0,0756338;-0,599231;0,57923;0,0471771;
0,0756438;-0,597328;0,577326;0,0470325;
0,0756538;-0,595396;0,575394;0,0468858;
0,0756638;-0,593436;0,573435;0,046737;
0,0756738;-0,591449;0,571447;0,0465861;
0,0756838;-0,589433;0,569432;0,0464331;
0,0756938;-0,58739;0,567389;0,046278;
0,0757038;-0,585319;0,565318;0,0461209;
0,0757138;-0,583221;0,56322;0,0459617;
0,0757238;-0,581096;0,561094;0,0458004;
0,0757338;-0,578943;0,558941;0,045637;
0,0757438;-0,576763;0,556761;0,0454716;
0,0757538;-0,574556;0,554554;0,0453042;
0,0757638;-0,572322;0,55232;0,0451347;
0,0757738;-0,570061;0,55006;0,0449633;
0,0757838;-0,567773;0,547772;0,0447898;
0,0757938;-0,565459;0,545458;0,0446142;
0,0758038;-0,563118;0,543117;0,0444367;
0,0758138;-0,560751;0,54075;0,0442572;
0,0758238;-0,558357;0,538356;0,0440757;
0,0758338;-0,555938;0,535936;0,0438923;
0,0758438;-0,553492;0,533491;0,0437069;
0,0758538;-0,55102;0,531019;0,0435195;
0,0758638;-0,548523;0,528521;0,0433302;
0,0758738;-0,545999;0,525998;0,0431389;
0,0758838;-0,54345;0,523449;0,0429457;
0,0758938;-0,540876;0,520875;0,0427506;
0,0759038;-0,538276;0,518275;0,0425535;
0,0759138;-0,535651;0,51565;0,0423546;
0,0759238;-0,533001;0,513;0,0421538;
0,0759338;-0,530326;0,510325;0,0419511;
0,0759438;-0,527626;0,507625;0,0417465;
0,0759538;-0,524901;0,5049;0,0415401;
0,0759638;-0,522152;0,502151;0,0413318;
0,0759738;-0,519378;0,499377;0,0411216;
0,0759838;-0,51658;0,496579;0,0409096;
0,0759938;-0,513758;0,493756;0,0406958;
0,0760038;-0,510911;0,49091;0,0404802;
0,0760138;-0,508041;0,48804;0,0402628;
0,0760238;-0,505147;0,485146;0,0400436;
0,0760338;-0,502229;0,482228;0,0398226;
0,0760438;-0,499288;0,479287;0,0395998;
0,0760538;-0,496323;0,476322;0,0393753;
0,0760638;-0,493336;0,473334;0,039149;
0,0760738;-0,490325;0,470323;0,038921;
0,0760838;-0,487291;0,46729;0,0386912;
0,0760938;-0,484234;0,464233;0,0384597;
0,0761038;-0,481155;0,461154;0,0382265;
0,0761138;-0,478053;0,458052;0,0379916;
0,0761238;-0,474929;0,454927;0,0377551;
0,0761338;-0,471782;0,451781;0,0375168;
0,0761438;-0,468614;0,448613;0,0372769;
0,0761538;-0,465424;0,445422;0,0370353;
0,0761638;-0,462211;0,44221;0,0367921;
0,0761738;-0,458978;0,438976;0,0365473;
0,0761838;-0,455723;0,435721;0,0363008;
0,0761938;-0,452446;0,432445;0,0360527;
0,0762038;-0,449149;0,429147;0,0358031;
0,0762138;-0,44583;0,425829;0,0355518;
0,0762238;-0,442491;0,422489;0,035299;
0,0762338;-0,439131;0,419129;0,0350446;
0,0762438;-0,43575;0,415749;0,0347887;
0,0762538;-0,432349;0,412348;0,0345313;
0,0762638;-0,428928;0,408927;0,0342723;
0,0762738;-0,425487;0,405486;0,0340118;
0,0762838;-0,422026;0,402025;0,0337498;
0,0762938;-0,418545;0,398544;0,0334863;
0,0763038;-0,415045;0,395044;0,0332213;
0,0763138;-0,411526;0,391524;0,0329549;
0,0763238;-0,407987;0,387986;0,032687;
0,0763338;-0,40443;0,384428;0,0324177;
0,0763438;-0,400853;0,380852;0,032147;
0,0763538;-0,397258;0,377256;0,0318749;
0,0763638;-0,393644;0,373643;0,0316013;
0,0763738;-0,390012;0,370011;0,0313264;
0,0763838;-0,386362;0,366361;0,0310501;
0,0763938;-0,382694;0,362692;0,0307724;
0,0764038;-0,379008;0,359006;0,0304934;
0,0764138;-0,375305;0,355303;0,0302131;
0,0764238;-0,371584;0,351582;0,0299314;
0,0764338;-0,367845;0,347844;0,0296485;
0,0764438;-0,36409;0,344088;0,0293642;
0,0764538;-0,360318;0,340316;0,0290787;
0,0764638;-0,356529;0,336527;0,0287918;
0,0764738;-0,352723;0,332721;0,0285038;
0,0764838;-0,348901;0,328899;0,0282145;
0,0764938;-0,345063;0,325061;0,027924;
0,0765038;-0,341209;0,321207;0,0276322;
0,0765138;-0,337339;0,317337;0,0273393;
0,0765238;-0,333453;0,313451;0,0270452;
0,0765338;-0,329552;0,30955;0,0267499;
0,0765438;-0,325636;0,305634;0,0264534;
0,0765538;-0,321705;0,301703;0,0261558;
0,0765638;-0,317758;0,297756;0,0258571;
0,0765738;-0,313798;0,293795;0,0255572;
0,0765838;-0,309822;0,28982;0,0252563;
0,0765938;-0,305832;0,28583;0,0249543;
0,0766038;-0,301828;0,281826;0,0246512;
0,0766138;-0,29781;0,277808;0,024347;
0,0766238;-0,293779;0,273777;0,0240418;
0,0766338;-0,289734;0,269731;0,0237356;
0,0766438;-0,285675;0,265673;0,0234283;
0,0766538;-0,281603;0,261601;0,0231201;
0,0766638;-0,277519;0,257516;0,0228109;
0,0766738;-0,273421;0,253419;0,0225007;
0,0766838;-0,269311;0,249309;0,0221895;
0,0766938;-0,265189;0,245186;0,0218774;
0,0767038;-0,261054;0,241052;0,0215644;
0,0767138;-0,256908;0,236905;0,0212504;
0,0767238;-0,252749;0,232747;0,0209356;
0,0767338;-0,248579;0,228577;0,0206199;
0,0767438;-0,244398;0,224395;0,0203033;
0,0767538;-0,240205;0,220202;0,0199858;
0,0767638;-0,236002;0,215999;0,0196675;
0,0767738;-0,231787;0,211784;0,0193484;
0,0767838;-0,227562;0,207559;0,0190285;
0,0767938;-0,223327;0,203324;0,0187078;
0,0768038;-0,219081;0,199078;0,0183863;
0,0768138;-0,214826;0,194823;0,018064;
0,0768238;-0,21056;0,190557;0,017741;
0,0768338;-0,206285;0,186283;0,0174173;
0,0768438;-0,202001;0,181998;0,0170928;
0,0768538;-0,197708;0,177705;0,0167677;
0,0768638;-0,193405;0,173402;0,0164418;
0,0768738;-0,189094;0,169091;0,0161153;
0,0768838;-0,184774;0,164771;0,0157882;
0,0768938;-0,180446;0,160443;0,0154603;
0,0769038;-0,17611;0,156107;0,0151319;
0,0769138;-0,171766;0,151763;0,0148029;
0,0769238;-0,167414;0,147411;0,0144732;
0,0769338;-0,163054;0,143051;0,014143;
0,0769438;-0,158688;0,138685;0,0138122;
0,0769538;-0,154314;0,134311;0,0134809;
0,0769638;-0,149933;0,12993;0,013149;
0,0769738;-0,145546;0,125542;0,0128166;
0,0769838;-0,141152;0,121149;0,0124837;
0,0769938;-0,136752;0,116748;0,0121504;
0,0770038;-0,132346;0,112342;0,0118165;
0,0770138;-0,127933;0,10793;0,0114822;
0,0770238;-0,123516;0,103512;0,0111475;
0,0770338;-0,119093;0,0990892;0,0108124;
0,0770438;-0,114664;0,0946608;0,0104768;
0,0770538;-0,110231;0,0902275;0,0101408;
0,0770638;-0,105793;0,0857894;0,00980451;
0,0770738;-0,10135;0,0813466;0,00946782;
0,0770838;-0,0969032;0,0768996;0,00913079;
0,0770938;-0,0924521;0,0724483;0,00879343;
0,0771038;-0,0879969;0,0679932;0,00845576;
0,0771138;-0,0835381;0,0635343;0,00811779;
0,0771238;-0,0790757;0,0590719;0,00777954;
0,0771338;-0,07461;0,0546062;0,00744103;
0,0771438;-0,0701413;0,0501374;0,00710226;
0,0771538;-0,0656696;0,0456657;0,00676327;
0,0771638;-0,0611953;0,0411914;0,00642406;
0,0771738;-0,0567186;0,0367147;0,00608464;
0,0771838;-0,0522396;0,0322357;0,00574505;
0,0771938;-0,0477587;0,0277547;0,00540528;
0,0772038;-0,0432759;0,0232718;0,00506536;
0,0772138;-0,0387915;0,0187874;0,00472531;
0,0772238;-0,0343057;0,0143016;0,00438513;
0,0772338;-0,0298188;0,0098147;0,00404485;
0,0772438;-0,025331;0,00532682;0,00370447;
0,0772538;-0,0208424;0,000838194;0,00336403;
0,0772638;-0,0163533;-0,00365094;0,00302353;
0,0772738;-0,0118638;-0,00814039;0,00268299;
0,0772838;-0,00737434;-0,0126299;0,00234242;
0,0772938;-0,00288496;-0,0171193;0,00200184;
0,0773038;0,00160408;-0,0216084;0,00166127;
0,0773138;0,00609257;-0,0260969;0,00132073;
0,0773238;0,0105803;-0,0305846;0,00098022;
0,0773338;0,015067;-0,0350714;0,000639767;
0,0773438;0,0195525;-0,039557;0,000299385;
0,0773538;0,0240367;-0,0440411;-4,09E-05;
0,0773638;0,0285192;-0,0485236;-0,000381102;
0,0773738;0,0329998;-0,0530043;-0,000721176;
0,0773838;0,0374784;-0,0574829;-0,00106111;
0,0773938;0,0419548;-0,0619593;-0,0014009;
0,0774038;0,0464286;-0,0664332;-0,00174052;
0,0774138;0,0508998;-0,0709044;-0,00207996;
0,0774238;0,055368;-0,0753726;-0,0024192;
