time;V(/VoutN)1;V(/VoutP)1;
0,0751525;-0,856188;0,436227;
0,0752525;-0,850067;0,430141;
0,0753525;-0,840879;0,421009;
0,0754525;-0,828664;0,408878;
0,0755525;-0,813478;0,393809;
0,0756525;-0,795388;0,375879;
0,0757525;-0,774475;0,35518;
0,0758525;-0,750833;0,331816;
0,0759525;-0,724566;0,305907;
0,0760525;-0,695792;0,277584;
0,0761525;-0,664639;0,246992;
0,0762525;-0,631246;0,214288;
0,0763525;-0,595761;0,179638;
0,0764525;-0,558342;0,14322;
0,0765525;-0,519155;0,10522;
0,0766525;-0,478373;0,0658329;
0,0767525;-0,436177;0,0252617;
0,0768525;-0,392752;-0,016285;
0,0769525;-0,348292;-0,0585928;
0,0770525;-0,30299;-0,101443;
0,0771525;-0,257047;-0,144613;
0,0772525;-0,210662;-0,18788;
0,0773525;-0,164039;-0,231016;
0,0774525;-0,117381;-0,273798;
0,0775525;-0,0708889;-0,315999;
0,0776525;-0,024765;-0,357398;
0,0777525;0,0207926;-0,397774;
0,0778525;0,0655886;-0,436914;
0,0779525;0,109432;-0,474606;
0,0780525;0,152137;-0,510649;
0,0781525;0,193524;-0,544844;
0,0782525;0,23342;-0,577006;
0,0783525;0,271659;-0,606954;
0,0784525;0,308085;-0,63452;
0,0785525;0,342549;-0,659546;
0,0786525;0,374914;-0,681888;
0,0787525;0,405051;-0,70141;
0,0788525;0,432845;-0,717992;
0,0789525;0,45819;-0,731528;
0,0790525;0,480994;-0,741924;
0,0791525;0,501175;-0,749104;
0,0792525;0,518666;-0,753004;
0,0793525;0,533412;-0,753576;
0,0794525;0,545372;-0,750789;
0,0795525;0,554518;-0,744627;
0,0796525;0,560836;-0,73509;
0,0797525;0,564325;-0,722194;
0,0798525;0,564997;-0,705971;
0,0799525;0,56288;-0,686468;
0,0800525;0,558013;-0,66375;
0,0801525;0,55045;-0,637895;
0,0802525;0,540255;-0,608996;
0,0803525;0,527508;-0,577162;
0,0804525;0,512299;-0,542515;
0,0805525;0,49473;-0,505192;
0,0806525;0,474915;-0,46534;
0,0807326;0,457515;-0,431723;
0,0807837;0,445727;-0,40951;
0,0808336;0,433736;-0,387298;
0,080877;0,422915;-0,367543;
0,0809328;0,408503;-0,341602;
0,0810328;0,381359;-0,293704;
0,0811328;0,352646;-0,244149;
0,0812328;0,322532;-0,193146;
0,0813328;0,291187;-0,140911;
0,0814328;0,25879;-0,0876661;
0,0815328;0,22552;-0,0336381;
0,0816328;0,191565;0,0209408;
0,0817328;0,157111;0,0758369;
0,0818328;0,12235;0,130813;
0,0819328;0,0874729;0,185633;
0,0820328;0,0526704;0,240059;
0,0821328;0,0181329;0,293855;
0,0822328;-0,0159508;0,346788;
0,0823328;-0,0493952;0,398628;
0,0824328;-0,082018;0,449151;
0,0825328;-0,113642;0,498137;
0,0826328;-0,144094;0,545372;
0,0827328;-0,173209;0,590653;
0,0828328;-0,200829;0,633782;
0,0829328;-0,226801;0,674573;
0,0830328;-0,250984;0,712849;
0,0831328;-0,273244;0,748445;
0,0832328;-0,293459;0,781209;
0,0833328;-0,311516;0,810999;
0,0834328;-0,327313;0,837688;
0,0835328;-0,34076;0,861165;
0,0836328;-0,35178;0,88133;
0,0837328;-0,360307;0,898099;
0,0838328;-0,366288;0,911406;
0,0839328;-0,369684;0,921196;
0,0840328;-0,370469;0,927435;
0,0841328;-0,368628;0,9301;
0,0842328;-0,364163;0,929189;
0,0843328;-0,357088;0,924713;
0,0844328;-0,347429;0,9167;
0,0845328;-0,335226;0,905193;
0,0846328;-0,320534;0,890254;
0,0847328;-0,303419;0,871956;
0,0848328;-0,283959;0,850391;
0,0849328;-0,262245;0,825663;
0,0850328;-0,238379;0,797891;
0,0851328;-0,212477;0,767209;
0,0852328;-0,184661;0,733762;
0,0853328;-0,155067;0,697708;
0,0854328;-0,123838;0,659216;
0,0855328;-0,0911276;0,618467;
0,0856328;-0,057096;0,575651;
0,0857328;-0,0219111;0,530967;
0,0858328;0,0142527;0,484622;
0,0859328;0,0512155;0,436829;
0,0860328;0,0887926;0,38781;
0,0861328;0,126796;0,337789;
0,0862328;0,165033;0,286995;
0,0863328;0,203312;0,235659;
0,0864328;0,241437;0,184016;
0,0865328;0,279214;0,132299;
0,0866328;0,31645;0,080742;
0,0867328;0,352952;0,0295768;
0,0868328;0,388531;-0,0209672;
0,0869328;0,423002;-0,0706645;
0,0870328;0,456183;-0,119294;
0,0871328;0,487898;-0,166642;
0,0872328;0,517978;-0,212499;
0,0873328;0,54626;-0,256666;
0,0874328;0,57259;-0,298951;
0,0875328;0,596822;-0,339173;
0,0876328;0,61882;-0,37716;
0,0877328;0,638455;-0,412753;
0,0878328;0,655614;-0,445803;
0,0879328;0,67019;-0,476177;
0,0880328;0,682091;-0,503751;
0,0881328;0,691237;-0,52842;
0,0882328;0,697558;-0,550088;
0,0883328;0,701;-0,568678;
0,0884328;0,70152;-0,584127;
0,0885328;0,699091;-0,596387;
0,0886328;0,693697;-0,605426;
0,0887328;0,685338;-0,611226;
0,0888328;0,674025;-0,613789;
0,0889328;0,659786;-0,613129;
0,0890328;0,642661;-0,609277;
0,0891328;0,622702;-0,602281;
0,0892328;0,599977;-0,592201;
0,0893328;0,574566;-0,579115;
0,0894328;0,546561;-0,563115;
0,0895328;0,516066;-0,544305;
0,0896328;0,483198;-0,522805;
0,0897328;0,448083;-0,498748;
0,0898036;0,421924;-0,480236;
0,0898784;0,39323;-0,459449;
0,0899529;0,363591;-0,437525;
0,0900529;0,322266;-0,406309;
0,0901529;0,279337;-0,373215;
0,0902529;0,234982;-0,338433;
0,0903529;0,189381;-0,302157;
0,0904529;0,142725;-0,264591;
0,0905529;0,0952044;-0,225943;
0,0906529;0,0470185;-0,186428;
0,0907529;-0,00163283;-0,146263;
0,0908529;-0,0505455;-0,105669;
0,0909529;-0,0995155;-0,0648687;
0,0910529;-0,148337;-0,0240859;
0,0911529;-0,196805;0,0164569;
0,0912529;-0,244717;0,0565378;
0,0913529;-0,291871;0,0959381;
0,0914529;-0,33807;0,134442;
0,0915529;-0,383119;0,171839;
0,0916529;-0,426831;0,207924;
0,0917529;-0,469022;0,242499;
0,0918529;-0,509516;0,275372;
0,0919529;-0,548146;0,306362;
0,0920529;-0,584751;0,335297;
0,0921529;-0,619181;0,362014;
0,0922529;-0,651295;0,386361;
0,0923529;-0,680962;0,4082;
0,0924529;-0,708064;0,427405;
0,0925529;-0,732491;0,443862;
0,0926529;-0,75415;0,45747;
0,0927529;-0,772955;0,468146;
0,0928529;-0,788839;0,475818;
0,0929529;-0,801743;0,480431;
0,0930529;-0,811624;0,481944;
0,0931529;-0,818452;0,480333;
0,0932529;-0,822212;0,475588;
0,0933529;-0,822902;0,467718;
0,0934529;-0,820533;0,456743;
0,0935529;-0,81513;0,442702;
0,0936529;-0,806735;0,425649;
0,0937529;-0,795398;0,405652;
0,0938529;-0,781186;0,382796;
0,0939529;-0,764177;0,357177;
0,0940529;-0,744464;0,32891;
0,0941529;-0,722149;0,298118;
0,0942529;-0,697347;0,264942;
0,0943529;-0,670184;0,229532;
0,0944529;-0,640796;0,192051;
0,0945529;-0,609329;0,152672;
0,0946529;-0,575938;0,111578;
0,0947529;-0,540785;0,0689629;
0,0948529;-0,504043;0,0250264;
0,0949529;-0,465887;-0,0200233;
0,0950529;-0,426502;-0,065972;
0,0951529;-0,386074;-0,1126;
0,0952529;-0,344797;-0,159685;
0,0953529;-0,302865;-0,206998;
0,0954529;-0,260475;-0,254312;
0,0955529;-0,217827;-0,301397;
0,0956529;-0,17512;-0,348023;
0,0957529;-0,132551;-0,393963;
0,0958529;-0,0903176;-0,438989;
0,0959529;-0,0486139;-0,48288;
0,0960529;-0,00763077;-0,525419;
0,0961529;0,0324454;-0,566391;
0,0962529;0,0714333;-0,605593;
0,0963529;0,109158;-0,642825;
0,0964529;0,14545;-0,677899;
0,0965529;0,180151;-0,710633;
0,0966529;0,213106;-0,740858;
0,0967529;0,244175;-0,768416;
0,0968529;0,273222;-0,793159;
0,0969529;0,300126;-0,814954;
0,0970529;0,324775;-0,833679;
0,0971529;0,347069;-0,849229;
0,0972529;0,366918;-0,861509;
0,0973529;0,384249;-0,870443;
0,0974529;0,398997;-0,875969;
0,0975529;0,411113;-0,878039;
0,0976529;0,420559;-0,876623;
0,0977529;0,427312;-0,871705;
0,0978529;0,431363;-0,863287;
0,0979529;0,432715;-0,851386;
0,0980529;0,431385;-0,836036;
0,0981529;0,427403;-0,817285;
0,0982529;0,420814;-0,795199;
0,0983529;0,411673;-0,769858;
0,0984529;0,40005;-0,741357;
0,0985529;0,386027;-0,709806;
0,0986529;0,369697;-0,675329;
0,0987529;0,351165;-0,638065;
0,0988529;0,330546;-0,598163;
0,0989529;0,307967;-0,555787;
0,0990529;0,283564;-0,511111;
0,0991529;0,257482;-0,46432;
0,0992529;0,229873;-0,415608;
0,0993529;0,200898;-0,36518;
0,0994529;0,170725;-0,313248;
0,0995529;0,139527;-0,260029;
0,0996529;0,107482;-0,20575;
0,0997529;0,0747728;-0,150639;
0,0998529;0,0415855;-0,0949296;
0,0999529;0,00810797;-0,0388588;
0,10004;-0,0212317;0,0102418;
0,100134;-0,0526388;0,0628254;
0,100234;-0,0859158;0,118637;
0,100325;-0,11571;0,168761;
0,100425;-0,148002;0,223331;
0,100516;-0,176732;0,272172;
0,100616;-0,207367;0,324657;
0,100716;-0,23688;0,375726;
0,100816;-0,265097;0,425163;
0,100916;-0,291857;0,472764;
0,101016;-0,317001;0,518327;
0,101116;-0,340384;0,561665;
0,101216;-0,361863;0,602597;
0,101316;-0,38131;0,640958;
0,101416;-0,398603;0,67659;
0,101516;-0,413634;0,709352;
0,101616;-0,426303;0,739112;
0,101716;-0,436524;0,765756;
0,101816;-0,444223;0,789181;
0,101916;-0,449337;0,809302;
0,102016;-0,451817;0,826046;
0,102116;-0,451627;0,839359;
0,102216;-0,448745;0,849199;
0,102316;-0,44316;0,855545;
0,102416;-0,434877;0,858387;
0,102516;-0,423914;0,857734;
0,102616;-0,410302;0,85361;
0,102716;-0,394084;0,846056;
0,102816;-0,37532;0,835128;
0,102916;-0,354079;0,820897;
0,103016;-0,330443;0,803449;
0,103116;-0,304509;0,782886;
0,103216;-0,276382;0,759323;
0,103316;-0,246182;0,732888;
0,103416;-0,214036;0,703723;
0,103516;-0,180085;0,671983;
0,103616;-0,144475;0,637831;
0,103716;-0,107364;0,601445;
0,103816;-0,0689176;0,56301;
0,103916;-0,0293076;0,522722;
0,104016;0,011287;0,480782;
0,104116;0,0526821;0,437401;
0,104216;0,0946885;0,392793;
0,104316;0,137113;0,347181;
0,104416;0,179761;0,300789;
0,104516;0,222433;0,253844;
0,104616;0,264932;0,206574;
0,104716;0,307058;0,159211;
0,104816;0,348613;0,111983;
0,104916;0,389401;0,0651179;
0,105016;0,429229;0,0188407;
0,105116;0,467906;-0,0266272;
0,105216;0,505248;-0,0710694;
0,105316;0,541074;-0,114275;
0,105416;0,575211;-0,156041;
0,105516;0,607493;-0,19617;
0,105616;0,637761;-0,234476;
0,105716;0,665865;-0,27078;
0,105816;0,691665;-0,304916;
0,105916;0,715031;-0,336728;
0,106016;0,735843;-0,366071;
0,106116;0,753992;-0,392815;
0,106216;0,769383;-0,416842;
0,106316;0,781932;-0,438047;
0,106416;0,791566;-0,456341;
0,106516;0,798227;-0,471649;
0,106616;0,801871;-0,483911;
0,106716;0,802466;-0,493082;
0,106816;0,799994;-0,499134;
0,106916;0,794452;-0,502053;
0,107016;0,785849;-0,501841;
0,107116;0,77421;-0,498518;
0,107216;0,759571;-0,492117;
0,107316;0,741984;-0,482686;
0,107416;0,721514;-0,470292;
0,107516;0,698238;-0,455012;
0,107616;0,672247;-0,436941;
0,107716;0,643643;-0,416186;
0,107816;0,61254;-0,392869;
0,107916;0,579066;-0,367124;
0,108016;0,543355;-0,339096;
0,108116;0,505555;-0,308944;
0,108216;0,465821;-0,276837;
0,108316;0,42432;-0,242951;
0,108416;0,381222;-0,207475;
0,108516;0,336709;-0,170604;
0,108616;0,290966;-0,13254;
0,108716;0,244185;-0,0934917;
0,108816;0,196562;-0,0536729;
0,108916;0,148297;-0,0133012;
0,109016;0,0995928;0,0274027;
0,109116;0,0506536;0,0682164;
0,109216;0,00168471;0,108916;
0,109316;-0,0471089;0,14928;
0,109416;-0,0955231;0,189085;
0,109516;-0,143356;0,228112;
0,109616;-0,190408;0,266146;
0,109716;-0,236485;0,302976;
0,109816;-0,281396;0,338395;
0,109916;-0,324956;0,372206;
0,110016;-0,366987;0,404218;
0,110116;-0,407317;0,434246;
0,110216;-0,445785;0,46212;
0,110316;-0,482236;0,487675;
0,110416;-0,516526;0,51076;
0,110516;-0,54852;0,531235;
0,110616;-0,578095;0,548973;
0,110716;-0,60514;0,56386;
0,110814;-0,629229;0,575649;
0,110881;-0,643978;0,581934;
0,110952;-0,658385;0,587143;
0,111022;-0,671177;0,590729;
0,111122;-0,687053;0,593167;
0,111222;-0,700024;0,592399;
0,111322;-0,710054;0,588399;
0,111422;-0,717123;0,581161;
0,111522;-0,721225;0,570691;
0,111622;-0,722366;0,557012;
0,111722;-0,720567;0,540165;
0,111822;-0,715862;0,520203;
0,111922;-0,7083;0,497196;
0,112022;-0,697941;0,47123;
0,112122;-0,684859;0,442405;
0,112222;-0,66914;0,410834;
0,112322;-0,650881;0,376645;
0,112422;-0,630194;0,339979;
0,112522;-0,607198;0,300989;
0,112622;-0,582024;0,25984;
0,112722;-0,554814;0,216708;
0,112822;-0,525716;0,171778;
0,112922;-0,49489;0,125248;
0,113022;-0,4625;0,0773188;
0,113122;-0,42872;0,0282034;
0,113222;-0,393727;-0,0218813;
0,113322;-0,357704;-0,0727121;
0,113422;-0,32084;-0,124062;
0,113522;-0,283324;-0,1757;
0,113622;-0,245349;-0,227393;
0,113722;-0,207111;-0,278908;
0,113822;-0,168802;-0,33001;
0,113922;-0,130618;-0,380467;
0,114022;-0,0927517;-0,430048;
0,114122;-0,0553925;-0,478526;
0,114222;-0,0187276;-0,525678;
0,114322;0,0170602;-0,571286;
0,114422;0,0517933;-0,61514;
0,114522;0,0852999;-0,657035;
0,114622;0,117415;-0,696777;
0,114722;0,147982;-0,73418;
0,114822;0,176851;-0,769069;
0,114922;0,203882;-0,801278;
0,115022;0,228945;-0,830656;
0,115122;0,25192;-0,857062;
0,115222;0,272699;-0,88037;
0,115322;0,291183;-0,900466;
0,115422;0,307286;-0,917253;
0,115522;0,320936;-0,930646;
0,115622;0,332071;-0,940577;
0,115722;0,340644;-0,946994;
0,115822;0,34662;-0,94986;
0,115922;0,349977;-0,949153;
0,116022;0,350708;-0,94487;
0,116122;0,348817;-0,937021;
0,116222;0,344325;-0,925634;
0,116322;0,337262;-0,910754;
0,116422;0,327675;-0,892439;
0,116522;0,315621;-0,870765;
0,116622;0,301172;-0,845821;
0,116722;0,28441;-0,817713;
0,116822;0,26543;-0,78656;
0,116922;0,244339;-0,752495;
0,117022;0,221253;-0,715665;
0,117122;0,196301;-0,676227;
0,117222;0,16962;-0,634353;
0,117322;0,141355;-0,590222;
0,117422;0,111661;-0,544028;
0,117522;0,0807008;-0,495969;
0,117622;0,048642;-0,446256;
0,117722;0,0156595;-0,395102;
0,117822;-0,018067;-0,342732;
0,117922;-0,0523538;-0,289371;
0,118022;-0,0870138;-0,235252;
0,118122;-0,121857;-0,180608;
0,118222;-0,156694;-0,125677;
0,118322;-0,191332;-0,0706962;
0,118422;-0,225582;-0,0159019;
0,118522;-0,259252;0,03847;
0,118622;-0,292156;0,0921861;
0,118722;-0,324111;0,145017;
0,118822;-0,354936;0,196737;
0,118922;-0,384457;0,247127;
0,119022;-0,412505;0,295975;
0,119122;-0,438917;0,343075;
0,119222;-0,463539;0,388231;
0,119322;-0,486225;0,431256;
0,119422;-0,506838;0,471973;
0,119522;-0,52525;0,510218;
0,119622;-0,541343;0,545837;
0,119722;-0,555011;0,578689;
0,119774;-0,561141;0,594669;
0,119825;-0,566477;0,609565;
0,119887;-0,57207;0,626689;
0,119987;-0,578867;0,65161;
0,120087;-0,582954;0,67337;
0,120187;-0,584278;0,691891;
0,120287;-0,582805;0,707117;
0,120387;-0,578511;0,719004;
0,120487;-0,571388;0,727524;
0,120587;-0,56144;0,732667;
0,120687;-0,548685;0,734438;
0,120787;-0,533156;0,732856;
0,120887;-0,514896;0,72796;
0,120987;-0,493966;0,719799;
0,121087;-0,470435;0,708443;
0,121187;-0,444389;0,693974;
0,121287;-0,415924;0,676488;
0,121387;-0,385148;0,656096;
0,121487;-0,35218;0,632924;
0,121587;-0,317153;0,607108;
0,121687;-0,280206;0,578798;
0,121787;-0,24149;0,548155;
0,121887;-0,201165;0,515351;
0,121987;-0,159398;0,480568;
0,122087;-0,116364;0,443995;
0,122187;-0,0722453;0,405832;
0,122287;-0,0272284;0,366285;
0,122387;0,018494;0,325563;
0,122487;0,0647258;0,283885;
0,122587;0,111268;0,24147;
0,122687;0,157918;0,198542;
0,122787;0,204474;0,155326;
0,122887;0,250734;0,112048;
0,122987;0,296494;0,0689331;
0,123087;0,341554;0,0262049;
0,123187;0,385717;-0,0159152;
0,123287;0,428788;-0,0572096;
0,123387;0,470576;-0,0974654;
0,123487;0,510898;-0,136476;
0,123587;0,549575;-0,17404;
0,123687;0,586435;-0,209966;
0,123787;0,621314;-0,244069;
0,123887;0,654058;-0,276176;
0,123987;0,68452;-0,306122;
0,124087;0,712566;-0,333755;
0,124187;0,73807;-0,358934;
0,124287;0,760918;-0,38153;
0,124387;0,781008;-0,401429;
0,124487;0,798251;-0,418529;
0,124587;0,812568;-0,432744;
0,124687;0,823898;-0,444001;
0,124787;0,832187;-0,452244;
0,124887;0,8374;-0,45743;
0,124987;0,839514;-0,459533;
0,125087;0,838517;-0,458542;
0,125187;0,834416;-0,454463;
0,125287;0,827228;-0,447317;
0,125387;0,816985;-0,437139;
0,125487;0,803734;-0,423982;
0,125587;0,787533;-0,407912;
0,125687;0,768454;-0,389011;
0,125787;0,746584;-0,367375;
0,125887;0,722019;-0,343114;
0,125987;0,694869;-0,316353;
0,126087;0,665255;-0,287226;
0,126187;0,63331;-0,255884;
0,126287;0,599174;-0,222486;
0,126387;0,563;-0,187202;
0,126487;0,524949;-0,150214;
0,126587;0,485189;-0,111711;
0,126687;0,443896;-0,0718899;
0,126787;0,401252;-0,0309566;
0,126887;0,357447;0,0108785;
0,126987;0,312673;0,0533993;
0,127087;0,267126;0,0963858;
0,127187;0,221007;0,139615;
0,127287;0,174516;0,182862;
0,127387;0,127858;0,225901;
0,127487;0,0812343;0,268506;
0,127587;0,0348474;0,310454;
0,127687;-0,0111025;0,351523;
0,127787;-0,0564179;0,391495;
0,127887;-0,100905;0,430157;
0,127987;-0,144375;0,4673;
0,128087;-0,186643;0,502724;
0,128187;-0,227532;0,536235;
0,128287;-0,266872;0,567649;
0,128387;-0,304499;0,596789;
0,128487;-0,340261;0,623493;
0,128587;-0,374013;0,647604;
0,128687;-0,405619;0,668982;
0,128787;-0,434957;0,687498;
0,128887;-0,461913;0,703036;
0,128987;-0,486387;0,715493;
0,129087;-0,50829;0,724782;
0,129187;-0,527546;0,730831;
0,129287;-0,544091;0,733582;
0,129387;-0,557875;0,732992;
0,129487;-0,568862;0,729036;
0,129587;-0,577028;0,721703;
0,129687;-0,582364;0,710999;
0,129787;-0,584875;0,696945;
0,129887;-0,584576;0,679579;
0,129987;-0,581501;0,658954;
0,130087;-0,575692;0,635138;
0,130187;-0,567209;0,608216;
0,130287;-0,55612;0,578287;
0,130387;-0,542508;0,545463;
0,130487;-0,526469;0,509873;
0,130587;-0,508108;0,471655;
0,130687;-0,487542;0,430964;
0,130761;-0,471063;0,399518;
0,130807;-0,460171;0,379177;
0,130851;-0,449408;0,359369;
0,130895;-0,438321;0,339232;
0,130949;-0,424228;0,313983;
0,131049;-0,39682;0,265804;
0,131149;-0,367869;0,216;
0,131249;-0,337544;0,164783;
0,131349;-0,306017;0,11237;
0,131449;-0,273466;0,0589829;
0,131549;-0,240073;0,00484996;
0,131649;-0,206025;-0,049796;
0,131749;-0,171508;-0,104721;
0,131849;-0,136716;-0,159688;
0,131949;-0,101838;-0,21446;
0,132049;-0,067065;-0,2688;
0,132149;-0,0325881;-0,322473;
0,132249;0,00140482;-0,375244;
0,132349;0,0347287;-0,426887;
0,132449;0,0672019;-0,477176;
0,132549;0,0986478;-0,525893;
0,132649;0,128895;-0,572826;
0,132749;0,157779;-0,617772;
0,132849;0,185142;-0,660536;
0,132949;0,210835;-0,700932;
0,133049;0,234716;-0,738786;
0,133149;0,256654;-0,773935;
0,133249;0,276527;-0,806227;
0,133349;0,294225;-0,835524;
0,133449;0,309648;-0,861702;
0,133549;0,322708;-0,884649;
0,133649;0,333329;-0,904271;
0,133749;0,341448;-0,920485;
0,133849;0,347014;-0,933226;
0,133949;0,349989;-0,942445;
0,134049;0,35035;-0,948107;
0,134149;0,348085;-0,950194;
0,134249;0,343197;-0,948706;
0,134349;0,335702;-0,943655;
0,134449;0,325629;-0,935074;
0,134549;0,31302;-0,923009;
0,134649;0,297932;-0,907521;
0,134749;0,280432;-0,888689;
0,134849;0,260601;-0,866605;
0,134949;0,238532;-0,841377;
0,135049;0,214329;-0,813125;
0,135149;0,188109;-0,781986;
0,135249;0,159996;-0,748107;
0,135349;0,130128;-0,711647;
0,135449;0,0986492;-0,672778;
0,135549;0,0657141;-0,631682;
0,135649;0,0314845;-0,58855;
0,135749;-0,00387059;-0,543583;
0,135849;-0,0401758;-0,496989;
0,135949;-0,0772505;-0,448984;
0,136049;-0,114909;-0,399787;
0,136149;-0,152963;-0,349626;
0,136249;-0,191221;-0,298728;
0,136349;-0,229488;-0,247327;
0,136449;-0,26757;-0,195656;
0,136549;-0,305273;-0,143949;
0,136649;-0,342403;-0,0924398;
0,136749;-0,378768;-0,0413595;
0,136849;-0,414181;0,00906286;
0,136949;-0,448455;0,0586025;
0,137049;-0,481411;0,107039;
0,137149;-0,512873;0,15416;
0,137249;-0,542673;0,199758;
0,137349;-0,57065;0,243633;
0,137449;-0,596651;0,285597;
0,137549;-0,620531;0,325468;
0,137649;-0,642155;0,363079;
0,137749;-0,661398;0,398271;
0,137849;-0,678146;0,430897;
0,137949;-0,692296;0,460827;
0,138049;-0,703757;0,487938;
0,138149;-0,71245;0,512128;
0,138249;-0,718309;0,533304;
0,138349;-0,721282;0,55139;
0,138449;-0,721327;0,566327;
0,138549;-0,718419;0,578068;
0,138649;-0,712546;0,586583;
0,138749;-0,703708;0,591861;
0,138849;-0,691921;0,593901;
0,138949;-0,677212;0,592723;
0,139049;-0,659625;0,588359;
0,139149;-0,639214;0,58086;
0,139249;-0,616049;0,570289;
0,139349;-0,590212;0,556725;
0,139449;-0,561797;0,540263;
0,139549;-0,530911;0,52101;
0,139649;-0,497671;0,499088;
0,13973;-0,469088;0,479451;
0,139796;-0,444862;0,462339;
0,139846;-0,425692;0,448536;
0,139899;-0,405211;0,433561;
0,139947;-0,385925;0,419268;
0,140044;-0,346127;0,389256;
0,140144;-0,303337;0,356326;
0,140244;-0,259106;0,321691;
0,140344;-0,213612;0,285543;
0,140444;-0,167044;0,248087;
0,140544;-0,119595;0,20953;
0,140644;-0,0714619;0,170085;
0,140744;-0,0228448;0,129971;
0,140844;0,0260524;0,0894072;
0,140944;0,0750257;0,0486166;
0,141044;0,123869;0,00782291;
0,141144;0,172379;-0,0327512;
0,141244;0,22035;-0,0728837;
0,141344;0,267582;-0,112355;
0,141444;0,313876;-0,150951;
0,141544;0,359039;-0,188458;
0,141644;0,402881;-0,224672;
0,141744;0,445219;-0,259393;
0,141844;0,485876;-0,29243;
0,141944;0,524684;-0,323601;
0,142044;0,561481;-0,352731;
0,142144;0,596117;-0,379657;
0,142244;0,628449;-0,404228;
0,142344;0,658346;-0,426303;
0,142444;0,685688;-0,445755;
0,142544;0,710365;-0,462468;
0,142644;0,732281;-0,476342;
0,142744;0,751351;-0,48729;
0,142844;0,767506;-0,49524;
0,142944;0,780685;-0,500135;
0,143044;0,790845;-0,501934;
0,143144;0,797954;-0,50061;
0,143244;0,801996;-0,496153;
0,143344;0,802967;-0,488569;
0,143444;0,800878;-0,477878;
0,143544;0,795753;-0,464116;
0,143644;0,787629;-0,447337;
0,143744;0,77656;-0,427607;
0,143844;0,762609;-0,405009;
0,143944;0,745853;-0,37964;
0,144044;0,726384;-0,35161;
0,144144;0,704303;-0,321045;
0,144244;0,679724;-0,288081;
0,144344;0,652772;-0,252869;
0,144444;0,623583;-0,215571;
0,144544;0,5923;-0,176359;
0,144644;0,559079;-0,135415;
0,144744;0,524081;-0,0929308;
0,144844;0,487477;-0,049107;
0,144944;0,449444;-0,00415062;
0,145044;0,410163;0,0417247;
0,145144;0,369823;0,0882998;
0,145244;0,328616;0,135352;
0,145344;0,286736;0,182654;
0,145444;0,24438;0,229977;
0,145544;0,201748;0,277093;
0,145644;0,159037;0,323771;
0,145744;0,116447;0,369782;
0,145844;0,0741751;0,414902;
0,145944;0,0324148;0,458907;
0,146044;-0,00864227;0,501578;
0,146144;-0,0488093;0,542703;
0,146244;-0,0879044;0,582076;
0,146344;-0,125752;0,619497;
0,146444;-0,162183;0,654776;
0,146544;-0,197036;0,687732;
0,146644;-0,230158;0,718194;
0,146744;-0,261405;0,746003;
0,146844;-0,290643;0,77101;
0,146944;-0,317749;0,793081;
0,147044;-0,342609;0,812093;
0,147144;-0,365122;0,827938;
0,147244;-0,3852;0,840522;
0,147344;-0,402764;0,849766;
0,147444;-0,417752;0,855606;
0,147544;-0,43011;0,857995;
0,147644;-0,439803;0,856899;
0,147744;-0,446804;0,852303;
0,147844;-0,451103;0,844206;
0,147944;-0,452702;0,832624;
0,148044;-0,451617;0,817588;
0,148144;-0,447877;0,799147;
0,148244;-0,441525;0,777364;
0,148344;-0,432616;0,752318;
0,148444;-0,421217;0,724102;
0,148544;-0,407411;0,692826;
0,148644;-0,391288;0,658613;
0,148744;-0,372953;0,621598;
